Id,Predicted
339,0.6709363602738245
340,0.7338904892283694
341,0.6400644098778472
342,0.7249515494478133
343,0.45202890805960055
344,0.1689533114456752
345,0.8135971171530774
346,0.5547719366978343
347,0.8536660576293646
348,0.8626781400544058
349,0.7214352036446041
350,0.7324217777761435
351,0.71411223837307
352,0.5080677515690447
353,0.4902924807930124
354,0.3589133068825305
355,0.371678231735304
356,0.856799204495645
357,0.6661767954982849
358,0.6251085299915632
359,0.5657804512425293
360,0.2736851024249692
361,0.36645079274804326
362,0.84121691072086
363,0.7963043391493927
364,0.4284515709053281
365,0.7385269191674395
366,0.49164807890313844
367,0.7752748411129035
368,0.5533724870543455
369,0.39885792077701265
370,0.8241371776909144
371,0.8358793686430733
372,0.8548594780498073
373,0.5814344805482392
374,0.7098950086016359
375,0.6621897786942397
376,0.9420609541592562
377,0.5303504453634826
378,0.3119423323759907
379,0.7964721539073469
380,0.8652206715204154
381,0.5756815798160959
382,0.4506693303582803
383,0.6781286831036747
384,0.906051313116655
385,0.8937489171537727
386,0.3125456192438604
387,0.7275759176002241
388,0.7789686112834112
389,0.3811643496677348
390,0.7840027897600719
391,0.5564182595101179
392,0.6758673408164885
393,0.5214621695318588
394,0.45649679718176606
395,0.6605797861535041
396,0.7863157953260848
397,0.7779752639095945
398,0.6862362453638754
399,0.5416004815496892
400,0.8138160024100459
401,0.42899866217186783
402,0.2902283824341051
403,0.7135117218257386
404,0.889035805424361
405,0.8832775867108426
406,0.438173743070414
407,0.4689178677771837
408,0.48866619279052764
409,0.43283682341982743
410,0.2762617127667695
411,0.33242481637292964
412,0.8293844072025927
413,0.8466463131824584
414,0.4075513634548966
415,0.509045722190815
416,0.45385895946833416
417,0.7349828368394336
418,0.7867107179181014
419,0.8159908570125431
420,0.38212226058332793
421,0.5026480015047754
422,0.6815685386769256
423,0.45834170863387164
424,0.7601857360338605
425,0.40759897089764363
426,0.8509204419366805
427,0.8320107948215272
428,0.9069089673712846
429,0.47822838228869813
430,0.7881045604923326
431,0.2973284478708282
432,0.4313418584794205
433,0.7741233204532101
434,0.5175889903549238
435,0.6861663894401536
436,0.32863745537843786
437,0.3271514633464638
438,0.8051469343833331
439,0.4887693374832141
440,0.7245409632757039
441,0.4972917520257747
442,0.29379153532745905
443,0.8626052831978545
444,0.8474112491494594
445,0.8175641100681912
446,0.8619177192118623
447,0.8796808424184807
448,0.10989899480559243
449,0.5718855835017896
450,0.9265475267593878
451,0.9397000942658902
452,0.49510540393413177
453,0.8092485883204429
454,0.7605723955209512
455,0.41029752379548723
456,0.8134499634112293
457,0.29664081281590576
458,0.7601349518048317
459,0.324525256322178
460,0.6399507246519761
461,0.8005820752143924
462,0.3943239545723024
463,0.44148873757090074
464,0.7616392963899128
465,0.8779485600415186
466,0.6473913255155491
467,0.7926844199875853
468,0.7658532514330184
469,0.8140522471484234
470,0.19421698636306636
471,0.40685149843717766
472,0.7517599773883109
473,0.6967202872429146
474,0.7399825103445647
475,0.6268425876362891
476,0.5418603582810085
477,0.8732745769601131
478,0.4206338874809744
479,0.5433481877364923
480,0.7969619398238434
481,0.8621954816548371
482,0.8494774176515234
483,0.48665892582673137
484,0.727474768176449
485,0.2577855558699292
486,0.568839051153738
487,0.5596396713896383
488,0.439409654316193
489,0.8290032895273102
490,0.7423915394087454
491,0.6273530219757312
492,0.3968264539490343
493,0.4256173892900109
494,0.7249515494478133
495,0.8547533937115345
496,0.8589008105757265
497,0.7292106419633007
498,0.6528165855675538
499,0.8196498412555071
500,0.8240925961549765
501,0.7720934713567406
502,0.4022481426747144
503,0.7750151283689937
504,0.7883706885329527
505,0.4611025042268584
506,0.8347837995762408
507,0.593521230712899
508,0.7191246513767848
509,0.41367795742572955
510,0.2835138936806103
511,0.6484678345063
512,0.5308461521033193
513,0.38913094456335356
514,0.8554619339556007
515,0.4704080177172294
516,0.6608231217153735
517,0.4811715820177226
518,0.7613405402021552
519,0.2712209775491322
520,0.7938275463028589
521,0.694282342867666
522,0.7587528918067891
523,0.5390429017788161
524,0.7993477383986395
525,0.3906511868040006
526,0.4457531771708278
527,0.8536845593277125
528,0.4420274397827426
529,0.9334643902818749
530,0.5383415254802768
531,0.6517933438664059
532,0.5183964291551113
533,0.7740967268910905
534,0.5908433340899732
535,0.3216248125816281
536,0.4594382110923202
537,0.8784367072033235
538,0.48832912813072155
539,0.7349828368394336
540,0.8132769843320651
541,0.826316389371122
542,0.37441772856507705
543,0.7041531493540061
544,0.5219297443929689
545,0.9660741091263276
546,0.7776533884468565
547,0.3997505542215
548,0.7861331343853702
549,0.8643378310718097
550,0.827672489931605
551,0.8264744316778814
552,0.6012787242922906
553,0.2090852521688425
554,0.6407308891202688
555,0.8181133549744448
556,0.7770024641122613
557,0.8899863161968453
558,0.49060645767922006
559,0.8274252284329335
560,0.645042470728926
561,0.5486600726715045
562,0.7346714442699792
563,0.6199800483397581
564,0.783927392476481
565,0.5022939370113474
566,0.6534865267258063
567,0.30619883590668684
568,0.5087196059373076
569,0.6601218294399904
570,0.3172201792651481
571,0.7050482882635046
572,0.5270337047866018
573,0.43153484112204116
574,0.2669369276466831
575,0.4126019611363251
576,0.6871113994252331
577,0.6171777512233252
578,0.410580836278147
579,0.790309155895188
580,0.3397436291672342
581,0.7379250274715675
582,0.4592802902307464
583,0.8137112778853306
584,0.7271865814515859
585,0.6380899197031379
586,0.6494543166004574
587,0.6715049085082195
588,0.2837711928694703
589,0.42939435964243405
590,0.8368769354896237
591,0.4402885366875613
592,0.5487002844832205
593,0.3894998549867073
594,0.4136962682282574
595,0.7361976193643798
596,0.29281064341905505
597,0.4633238985034901
598,0.8634528755699524
599,0.626457189842463
600,0.6093813989099746
601,0.787902978673505
602,0.4824812829617165
603,0.855751563302287
604,0.6908518257070718
605,0.8089766806162896
606,0.8226182755948527
607,0.7334958703013068
608,0.41794421198075193
609,0.5798456425641745
610,0.6860247060136152
611,0.7133119006877284
612,0.8115436031048352
613,0.4672896979256785
614,0.9222600911677585
615,0.857736652229946
616,0.8339301308918274
617,0.7830218798620688
618,0.3018564387222932
619,0.8473438782399476
620,0.7615791280859842
621,0.8403158435684885
622,0.630682400807553
623,0.9212619634384964
624,0.5050332733147495
625,0.7243876472142053
626,0.7885968516518613
627,0.8562104437368034
628,0.809277336618077
629,0.8517213477419162
630,0.566382761264848
631,0.7674741114217147
632,0.4375053909911551
633,0.3943555938767552
634,0.1931523950060089
635,0.457850436988017
636,0.6680446151880239
637,0.6681680348786398
638,0.39235704708300173
639,0.5057842420736103
640,0.49552042480759945
641,0.8682040414932679
642,0.9260578745852335
643,0.7911532821827876
644,0.677650653772776
645,0.82871687678306
646,0.6787169850160869
647,0.6088318111596613
648,0.41688609261653475
649,0.6877697319657927
650,0.9311510131744445
651,0.35640332534209607
652,0.44721776672581
653,0.8646211292502983
654,0.7047156401559648
655,0.6805550574321442
656,0.6920033691034045
657,0.47014259718997475
658,0.8199711128622994
659,0.7451756829319862
660,0.6851148320046737
661,0.8620534992148945
662,0.8424330115129228
663,0.9228465898808121
664,0.35467246592960444
665,0.7244548595844735
666,0.837408131331306
667,0.8293844072025927
668,0.4096753786383749
669,0.3689391579083018
670,0.5332038299171499
671,0.49635138873572365
672,0.3194466083896565
673,0.4059852264151707
674,0.7215942465439603
675,0.7805361444658432
676,0.6881930296888995
677,0.4559390914056646
678,0.7866756050850944
679,0.7949746040805759
680,0.5941591602720239
681,0.8025782029188481
682,0.5719243202565067
683,0.5322790908052639
684,0.3703211217499643
685,0.7349828368394336
686,0.5360297341911263
687,0.7676914182460054
688,0.8136599525872498
689,0.7919185408347343
690,0.7734627184101479
691,0.7399625640868186
692,0.669683682646967
693,0.38039522759464434
694,0.36918473742986996
695,0.5758284478994041
696,0.4490043300454981
697,0.8533395961836494
698,0.5126122127352077
699,0.47411372288372516
700,0.7573904611713069
701,0.6644988581672029
702,0.886238678711275
703,0.6781286831036747
704,0.7506127056224936
705,0.9129734055316279
706,0.8161468408546358
707,0.7892759308666856
708,0.6597162190579737
709,0.4204853151768201
710,0.81636380869896
711,0.3561401494590283
712,0.46938721431031105
713,0.47431265088283825
714,0.7472100172932807
715,0.5667024615651445
716,0.8202111251085045
717,0.4555495337395419
718,0.7764716768657152
719,0.2966477014250455
720,0.9230591313370933
721,0.7112133828751025
722,0.7141397606553282
723,0.46657752348233916
724,0.7469516285554956
725,0.5630516617666876
726,0.67986896756019
727,0.6041892122460153
728,0.34026016264720116
729,0.6107409066758553
730,0.656609827802648
731,0.5248806663943498
732,0.8892303115143246
733,0.8062766955054478
734,0.7952137074020456
735,0.33420232816988155
736,0.8524738130224213
737,0.4937698113500796
738,0.6829246997639473
739,0.5883862282013823
740,0.3465871058127609
741,0.8371466419828645
742,0.26145866404642104
743,0.5181970429074891
744,0.3527680307857235
745,0.7878091354997052
746,0.2532331961837713
747,0.6669090052976132
748,0.6089683719644384
749,0.7504331961900281
750,0.6710821105748963
751,0.383720237498631
752,0.4511331344728339
753,0.7952415482657035
754,0.2832993900722292
755,0.6784879162290569
756,0.7746932529062557
757,0.7696114673422402
758,0.9423582712921832
759,0.7194575687919991
760,0.7810620685251937
761,0.7821960062135698
762,0.3708024851203636
763,0.8472359947932496
764,0.6975838297690786
765,0.8757594026964431
766,0.8023206788868602
767,0.7736790652169029
768,0.36687876534470315
769,0.449307028566097
770,0.9125336849844592
771,0.6112925729655646
772,0.7484956274497658
773,0.4027943453288074
774,0.28470565968376654
775,0.5241871433937997
776,0.7345041356007427
777,0.8560301313004339
778,0.42091564054024067
779,0.7633143049979867
780,0.5968308035423394
781,0.9459068048468537
782,0.3685093272226908
783,0.38796769603358516
784,0.7949746040805759
785,0.7345935006907953
786,0.49285628107357093
787,0.6687654718539437
788,0.494875272383275
789,0.5559145689953592
790,0.5175077667741452
791,0.356236996837287
792,0.4302270196760391
793,0.34783126996872804
794,0.4198239282868597
795,0.560437083599474
796,0.8251115722104299
797,0.7784437510843756
798,0.7349828368394336
799,0.4653190410014257
800,0.5349769116413418
801,0.3169156318426105
802,0.9097289147801739
803,0.8940075984925748
804,0.8472098529583827
805,0.7633143049979867
806,0.6997244834507261
807,0.7095819282432521
808,0.7703669895194859
809,0.3027965504858557
810,0.6982252484375873
811,0.4184489379652545
812,0.8018121210479896
813,0.7778183214662214
814,0.5047452767809214
815,0.7531486131439481
816,0.4677936226271517
817,0.6735301537849165
818,0.5122647500086239
819,0.7545592921718576
820,0.46598421953068236
821,0.6920203502263946
822,0.9265475267593878
823,0.44867330429219604
824,0.3894998549867073
825,0.28869283402007717
826,0.43538380187423387
827,0.2731898095759343
828,0.32689543585109404
829,0.49648629883047635
830,0.6791646069447651
831,0.28470565968376654
832,0.856799204495645
833,0.6282442945195862
834,0.7706001055725914
835,0.7974469793144083
836,0.7332893530757965
837,0.7982726817438097
838,0.3661752321394154
839,0.7667842272908743
840,0.3894535484583818
841,0.46117118338670693
842,0.38851079424822826
843,0.692727506255636
844,0.7843513563021774
845,0.8213589884265116
846,0.8072505855664458
847,0.5466523113276341
848,0.8736678131294919
849,0.5922564454345307
850,0.3496758151803695
851,0.35252776637484917
852,0.670071769308244
853,0.7258089362054793
854,0.6343836216820404
855,0.8014045040885296
856,0.7214352036446041
857,0.9331972940524464
858,0.22314573070100757
859,0.6169809008151788
860,0.4484513486674647
861,0.5192116923017925
862,0.6317904453803449
863,0.5257862189931686
864,0.7084166554591518
865,0.8784380836173653
866,0.7974111435194263
867,0.7752598227530414
868,0.2501693838784925
869,0.5036683127327981
870,0.41217791938746373
871,0.44832671395535284
872,0.7399825103445647
873,0.7911121836236894
874,0.37687431398692905
875,0.6161583941947277
876,0.39235704708300173
877,0.6471816018443748
878,0.7362023050602859
879,0.7830270671995068
880,0.434070510584286
881,0.7338112389186553
882,0.6881126871801787
883,0.6262570685455578
884,0.7359471427565649
885,0.8439117903243416
886,0.6035513315243854
887,0.5980340892312772
888,0.4089750609655199
889,0.8238122829681715
890,0.3210515222862603
891,0.7866106644160743
892,0.7349828368394336
893,0.5756326377001467
894,0.4707315209092028
895,0.525695480222087
896,0.5398579791246163
897,0.4101608239831444
898,0.6944981487170976
899,0.7026937839988008
900,0.3767825896095557
901,0.4875440235220966
902,0.8666619558733979
903,0.49347917740530634
904,0.41683576897296765
905,0.6095374042321798
906,0.5668373941500302
907,0.6961760694901321
908,0.42818138757277674
909,0.7726315092293936
910,0.22474264053591592
911,0.4900265561002882
912,0.46237821793667766
913,0.7035698230760643
914,0.6926864068274792
915,0.8545328935604306
916,0.3817224001194651
917,0.43670975151848124
918,0.8598524825355792
919,0.5060541769520289
920,0.34383423506752064
921,0.8082230170537816
922,0.41686040170779703
923,0.5037015566015501
924,0.7349828368394336
925,0.3582145473568241
926,0.7258089362054793
927,0.49585823574605553
928,0.5848395594196919
929,0.8192508703943153
930,0.4668086619494275
931,0.7998682083473898
932,0.4315286369408965
933,0.7905841873951289
934,0.8736726751175274
935,0.41571739308643546
936,0.8583113224455223
937,0.6717138523028876
938,0.5950007579420292
939,0.6338215655153567
940,0.39218768787340014
941,0.3183000614627889
942,0.4256198124227383
943,0.7969619398238434
944,0.4536213339639138
945,0.8643414341260961
946,0.5778715867246164
947,0.3641899281170623
948,0.7628590454163222
949,0.6871969068804942
950,0.4794502075011321
951,0.8686431176868764
952,0.6810643678283528
953,0.44203205986650174
954,0.7805361444658432
955,0.7969619398238434
956,0.5892565365110486
957,0.5686307138196742
958,0.7512789704706775
959,0.8022691936246776
960,0.3986173316824289
961,0.3905380553107198
962,0.8265408035605268
963,0.7574609946184018
964,0.7285621709572381
965,0.7411742481858506
966,0.5610684246294099
967,0.7591073692051151
968,0.693445593763209
969,0.7294333735005173
970,0.4381515378457747
971,0.564761699222531
972,0.4374132041446169
973,0.604165128290073
974,0.8073962991385863
975,0.6620730012009867
976,0.8562104437368034
977,0.7349828368394336
978,0.3266075232238867
979,0.8057202889229522
980,0.8466823080186974
981,0.7417099184517524
982,0.5619730765317588
983,0.7951220441143149
984,0.7399825103445647
985,0.7743676657281309
986,0.8345583096073987
987,0.4469384918907121
988,0.3809597850246399
989,0.7792173075539421
990,0.7939997612071031
991,0.4922654619886265
992,0.753492643938799
993,0.5675604026151513
994,0.9391288395011937
995,0.28470565968376654
996,0.373346908925112
997,0.541745695891003
998,0.3000021924872833
999,0.8145514684446777
1000,0.8186855969932889
1001,0.8573373908561971
1002,0.42618221099585785
1003,0.8352006902436286
1004,0.7716650291651483
1005,0.7836451834969133
1006,0.8602927606424184
1007,0.3458209492050707
1008,0.7303405591015827
1009,0.3283062181360229
1010,0.5382562492351152
1011,0.6576713861964264
1012,0.7839931672834682
1013,0.482157570261482
1014,0.8273699181704215
1015,0.39209566770487403
1016,0.779235870672969
1017,0.351741054784915
1018,0.45239756105034995
1019,0.4070315662279994
1020,0.7369845420112876
1021,0.9672678778536363
1022,0.7295044620956115
1023,0.5789079729815303
1024,0.5114110958593738
1025,0.44771607852531997
1026,0.42832606322946065
1027,0.5829851455414264
1028,0.3748496437760852
1029,0.5912581786518886
1030,0.527897713018026
1031,0.46128487445378835
1032,0.7809846125388991
1033,0.4028659861716104
1034,0.48165465504760807
1035,0.7254151568895136
1036,0.5255611517000707
1037,0.7132532265690318
1038,0.6178085908138967
1039,0.7397535281415054
1040,0.9413894942065847
1041,0.8427910696786745
1042,0.9077658104251866
1043,0.8157121665896427
1044,0.7989603743047969
1045,0.410580836278147
1046,0.7770024641122613
1047,0.4177292262600596
1048,0.7066327701810191
1049,0.5185790103411884
1050,0.45079518654576206
1051,0.4552947908433154
1052,0.4136766389885193
1053,0.4328503565570121
1054,0.8277971137172024
1055,0.3171198300350676
1056,0.42330921949359307
1057,0.9228465898808121
1058,0.45897363010881503
1059,0.7769711772049278
1060,0.49429616341811444
1061,0.4277586087778311
1062,0.7278440086122183
1063,0.7764716768657152
1064,0.8376545582185762
1065,0.8054975908609487
1066,0.812641341042308
1067,0.5506182828025963
1068,0.40124582827950883
1069,0.8877093007907186
1070,0.7400320074914383
1071,0.47652724816201697
1072,0.4850263279068021
1073,0.3681780068148105
1074,0.7134702446027131
1075,0.8579335702569694
1076,0.3040289594832256
1077,0.4592550782103607
1078,0.7245748183633447
1079,0.7080450220485577
1080,0.7590662459602486
1081,0.34540411082091993
1082,0.704704278166969
1083,0.6853557601858827
1084,0.37153970212580484
1085,0.7654975471244191
1086,0.32659996371554656
1087,0.8509099257018171
1088,0.28608278906305856
1089,0.6772959102341994
1090,0.6351926897593841
1091,0.5043652936560595
1092,0.8567706109607502
1093,0.39578645853021743
1094,0.42506595562266647
1095,0.8773545798880045
1096,0.46237821793667766
1097,0.5667708422561583
1098,0.7992583805968587
1099,0.7652058994889248
1100,0.4063027610897591
1101,0.40834201538343
1102,0.771890303664048
1103,0.37995847242061603
1104,0.7858166380369757
1105,0.6647643575308221
1106,0.5992356817713523
1107,0.6918061841347627
1108,0.7082387854942525
1109,0.884996264708746
1110,0.38511834316741644
1111,0.6209953088397768
1112,0.4030807813645163
1113,0.373260236650113
1114,0.8898184642898356
1115,0.6650137818176642
1116,0.794226113284069
1117,0.7392404542017657
1118,0.7816849056815627
1119,0.6851148320046737
1120,0.2866743346115842
1121,0.8762395397309726
1122,0.40134646576675187
1123,0.5628496627441063
1124,0.3237983626829847
1125,0.6897765260055708
1126,0.8511398508594104
1127,0.49168081484491816
1128,0.6120710781977472
1129,0.5592684639639305
1130,0.8523224089851139
1131,0.7130088192952834
1132,0.4084252238020599
1133,0.7833370146996117
1134,0.8620534992148945
1135,0.4748605232524882
1136,0.786367859523047
1137,0.6468438838281729
1138,0.5500716365925126
1139,0.4831374554102864
1140,0.4209625555913729
1141,0.3011598134241847
1142,0.38136883996872806
1143,0.3795003537014057
1144,0.5956916010489655
1145,0.7674143697214291
1146,0.5483198852540799
1147,0.5014565736618442
1148,0.7512101739959295
1149,0.7577502238576488
1150,0.5122178068331575
1151,0.6187450359363755
1152,0.27832310323651843
1153,0.634572750106525
1154,0.4529978317034102
1155,0.9156211155347401
1156,0.8433351572858834
1157,0.4261423796488053
1158,0.7719385212128678
1159,0.8577959556346771
1160,0.9265475267593878
1161,0.803640818703348
1162,0.6747163309664194
1163,0.527186633939733
1164,0.7405839512151993
1165,0.5971815874583363
1166,0.6536965249268093
1167,0.5367051976652002
1168,0.8062766955054478
1169,0.4066727436856751
1170,0.7823119732096663
1171,0.37088826958293797
1172,0.4853484871242843
1173,0.7041155391213335
1174,0.684550326209018
1175,0.7421382349945136
1176,0.5653260697781282
1177,0.7815390806755459
1178,0.201117863274012
1179,0.6925565167891821
1180,0.6612880904890794
1181,0.42436943485500694
1182,0.8200386694337851
1183,0.8298161269733628
1184,0.735114423002778
1185,0.5470460575710905
1186,0.7074171530482316
1187,0.8179558160880077
1188,0.8924125739057069
1189,0.501042786358898
1190,0.9349691573317148
1191,0.8392095033807483
1192,0.8736988980399006
1193,0.7401446979783274
1194,0.792014468539975
1195,0.780386537174722
1196,0.7770176332973303
1197,0.7681396868793049
1198,0.6929987191471355
1199,0.28470565968376654
1200,0.772147889863495
1201,0.6628714089399929
1202,0.5797138078286066
1203,0.6669090052976132
1204,0.8179424332016174
1205,0.36420274247858675
1206,0.9710454012027222
1207,0.7349828368394336
1208,0.9475370885612048
1209,0.48406161397076036
1210,0.8517804928109587
1211,0.7290895837604151
1212,0.15511644274660602
1213,0.8363886525526958
1214,0.6458637802866607
1215,0.7721924422733345
1216,0.7130853604323115
1217,0.7858166380369757
1218,0.5304256149243971
1219,0.760501664146612
1220,0.7054324120333156
1221,0.4016825419355777
1222,0.6744419767641076
1223,0.5222353843694595
1224,0.5726348078821366
1225,0.5662974168780981
1226,0.7949610408265126
1227,0.77605384913214
1228,0.7893237937363028
1229,0.6470075953224527
1230,0.9289564791180174
1231,0.33060360114908616
1232,0.410580836278147
1233,0.4821857746386047
1234,0.7429373259120547
1235,0.323848874210224
1236,0.29854861185999215
1237,0.8193546148163249
1238,0.9456065362707194
1239,0.28328920533676893
1240,0.4377301877550585
1241,0.5136367124426878
1242,0.543464962041468
1243,0.8507609330472026
1244,0.7109517363993599
1245,0.3484179807058363
1246,0.7468453006284255
1247,0.3954417717804138
1248,0.7863157953260848
1249,0.475771719955715
1250,0.3579170961651124
1251,0.4081648359372285
1252,0.835656542218557
1253,0.7426949395668002
1254,0.21343385043105695
1255,0.9419181004411767
1256,0.3969483884641728
1257,0.619050472770241
1258,0.7454788860128871
